id,frame,x [nm],y [nm],z [nm],uncertainty [nm],centroid [nm],cluster_label
123.0,1.0,16437.699519785154,24998.724392044867,691.6128466354389,21.312,697.86,3.0
124.0,1.0,16742.29762788477,24942.020103229268,661.1771947926945,17.858,697.86,3.0
125.0,1.0,16480.774567358552,24805.645956112967,938.3991843396161,19.252,697.86,3.0
126.0,1.0,16518.30557852016,25027.017572709883,726.3223923135832,14.488,697.86,3.0
127.0,1.0,16728.784309320923,24755.803459151164,1087.2829990804025,13.287,697.86,3.0
128.0,1.0,16666.610552014183,24827.136489659173,468.4944503169836,21.668,697.86,3.0
129.0,1.0,16693.966945913384,24640.17200090989,463.31955997130126,15.547,697.86,3.0
130.0,1.0,16431.620919005072,24815.563335348867,712.1358090113982,6.0417,697.86,3.0
131.0,1.0,16569.46891672406,24873.966128815417,706.7304569629289,14.108,697.86,3.0
132.0,1.0,16693.74327547368,24742.34328587194,659.9008865543094,8.6167,697.86,3.0
133.0,1.0,16484.09182081599,24918.479016959816,901.8869325117053,13.487,697.86,3.0
134.0,1.0,16671.58089977209,24752.031445895696,1167.6674536274124,12.546,697.86,3.0
135.0,1.0,16745.68935382691,24691.202442895097,747.2231447393812,14.898,697.86,3.0
136.0,1.0,16709.570817427873,24857.609612770597,829.9529573149607,6.5845,697.86,3.0
137.0,1.0,16738.698374251097,24828.043589790188,607.2566154623223,36.662,697.86,3.0
138.0,1.0,16596.77019712821,24800.947767266945,816.1129907571868,9.163,697.86,3.0
139.0,1.0,16549.814115856643,24812.182521928527,826.7447683027079,15.784,697.86,3.0
140.0,1.0,16673.987748854015,24750.85292436167,656.7969477856942,6.5144,697.86,3.0
141.0,1.0,16720.436490299424,24744.779484011182,729.8696750784842,13.113,697.86,3.0
142.0,1.0,16675.431857986754,24652.8965179054,763.8029720667554,8.7982,697.86,3.0
143.0,1.0,16500.9830317549,24837.900745654162,592.421120054915,22.059,697.86,3.0
144.0,1.0,16421.330483687423,24743.994983339027,535.0054468018668,14.354,697.86,3.0
145.0,1.0,16746.983086871638,24682.62263906004,739.4730727333507,19.241,697.86,3.0
146.0,1.0,16387.34077858393,24945.77140269264,979.9802509915887,13.923,697.86,3.0
147.0,1.0,16597.154697969145,24844.7166936023,650.7960719292399,9.0217,697.86,3.0
148.0,1.0,16557.377260332596,24868.542679907834,909.0903303383919,9.4258,697.86,3.0
