id,frame,x [nm],y [nm],z [nm],centroid [nm]
671,1,7558.7,9976.8,-555.29,670
672,1,7571.3,9815.8,-143.52,670
673,1,7656,9998,-144.45,670
674,1,7546.2,9838.1,-128.44,670
675,1,7612.6,10004,-551.38,670
676,1,7743.5,9891.1,-510.34,670
677,1,7741.9,9831,-238.44,670
678,1,7745.2,9931.7,-233.9,670
679,1,7747.1,9944.6,-235.43,670
680,1,7564.9,9795,-483.88,670
681,1,7597.1,9779.3,-482.79,670
682,1,7512,9830.1,-59.156,670
683,1,7543.7,9799.6,-658.48,670
684,1,7541.4,10002,-54.563,670
685,1,7640.3,9759.7,-687.55,670
686,1,7703,9781.4,-39.797,670
687,1,7749.9,9951.8,-661.7,670
688,1,7547.2,10003,-660.08,670
689,1,7593.9,10022,-684.94,670
690,1,7537.3,9801.7,-682.17,670
691,1,7756.4,9941.5,-48.087,670
692,1,7497.3,9906.3,-56.969,670
693,1,7648.1,9762.5,-40.561,670
694,1,7499.6,9935.7,-44.473,670
695,1,7595.2,10026,-58.385,670
696,1,7495.5,9914.7,-683.54,670
697,1,7676.7,10023,-680,670
698,1,7511.2,9844.5,-677.29,670
699,1,7497,9908.3,-32.377,670
700,1,7529.9,9995.7,-271.14,670
701,1,7671.5,10050,-284.52,670
