"id","frame","x [nm]","y [nm]","sigmax [nm]","sigmay [nm]","intensity [photon]","offset [photon]","uncertainty [nm]","centroid [nm]","bgstd","z [nm]","z uncertainty","ydif","centroid2","fwhm0","fwhm1"
124779.0,19269.0,11347.41106278535,9079.446161421085,188.56,188.56,1441.8,208.38,23.725,700.95,0.0,71.0,216.21,-0.43556,703.04,441.46,521.33
124781.0,19269.0,12267.41106278535,11325.946161421085,294.58,294.58,2677.4,218.75,28.791,699.8,0.0,-97.0,262.67,0.20446,702.07,458.77,401.92
124791.0,19271.0,4271.80938897784,11718.95567928538,171.06,171.06,2756.1,9.2817,10.629,699.3,0.0,-94.0,97.061,-1.2679,700.08,399.82,352.42
124802.0,19273.0,11632.407724617326,13078.965201098097,201.3,201.3,2066.2,262.1,22.277,702.28,0.0,28.0,203.08,0.35896,704.43,550.09,601.31
124809.0,19274.0,13324.40689597883,17923.969963484753,223.1,223.1,1938.7,200.22,29.477,693.58,0.0,-86.0,268.9,-0.91691,696.04,469.62,419.66
124820.0,19277.0,7890.404424226243,8796.684256564173,235.99,235.99,1478.1,227.8,31.122,694.41,0.0,-470.0,284.52,-1.2488,695.86,754.58,445.51
124860.0,19286.0,4191.4971363539535,8438.927189043832,313.75,313.75,3783.7,225.26,26.836,699.41,0.0,-468.0,245.44,-0.68481,700.18,575.33,339.95
124863.0,19286.0,6396.9971363539535,15078.027189043833,246.94,246.94,1401.1,247.7,44.929,700.51,0.0,138.0,409.44,-0.44538,701.69,299.06,395.95
124887.0,19292.0,13377.392383833883,18111.05585502586,127.94,127.94,820.34,256.64,20.533,696.5,0.0,82.0,187.09,-3.4021,698.97,376.32,453.2
124888.0,19293.0,2330.5915999899917,10761.060636134644,527.21,527.21,17276.0,157.43,14.584,694.64,0.0,-153.0,133.22,-0.086784,695.06,603.34,482.6
124930.0,19301.0,12438.385413959766,14183.09892041445,170.98,170.98,1378.2,246.45,23.468,699.54,0.0,-155.0,214.23,-1.9781,701.84,657.62,524.45
124940.0,19303.0,3487.4838909731507,8013.908501315097,162.29,162.29,1480.3,191.37,18.49,699.37,0.0,158.0,168.34,0.51538,700.01,397.94,543.91
124970.0,19309.0,6571.779378419421,15043.13726759226,132.69,132.69,593.15,232.12,29.754,698.89,0.0,-33.0,271.35,0.10486,700.1,397.04,388.76
124978.0,19310.0,12407.378634549406,14195.142065408325,141.27,141.27,1027.5,237.72,18.035,700.99,0.0,176.0,164.16,0.097524,703.28,323.53,455.47
124984.0,19311.0,11655.37789302769,15532.146864205875,179.85,179.85,1432.4,21.121,16.562,693.2,0.0,89.0,150.87,-0.93005,695.36,440.89,537.7
124996.0,19314.0,10110.375682548902,8326.461266485992,122.82,122.82,422.49,226.67,32.171,692.91,0.0,-20.0,293.36,1.3976,694.78,444.11,445.18
125002.0,19315.0,13132.374950416945,17631.16606920804,183.92,183.92,1371.8,249.81,22.448,700.17,0.0,-73.0,204.8,0.85792,702.6,498.65,455.07
125037.0,19322.0,4345.269891178083,8745.299715715679,110.56,110.56,428.93,186.37,24.143,694.48,0.0,257.0,219.72,0.34026,695.28,405.6,639.83
125048.0,19325.0,10186.367758102204,14636.214150346728,194.83,194.83,1163.8,264.37,30.37,700.04,0.0,-292.0,277.38,-1.7818,701.92,690.51,461.23
125054.0,19326.0,8181.067051763628,14771.218963849251,343.58,343.58,5378.0,262.25,24.182,696.25,0.0,60.0,220.39,0.75606,697.76,441.61,511.63
125064.0,19328.0,4415.865646114486,8458.728593791682,108.43,108.43,648.7,232.33,18.715,693.16,0.0,69.0,170.54,-0.23556,693.97,382.06,449.64
125066.0,19328.0,7996.365646114486,11587.228593791682,132.87,132.87,1052.0,254.92,15.749,693.59,0.0,-91.0,143.74,-0.090304,695.06,440.53,390.39
125084.0,19331.0,8124.6635552056205,14789.243046046648,218.35,218.35,1924.5,281.58,22.4,693.18,0.0,-4.0,204.25,-0.5499,694.67,452.21,466.93
125086.0,19331.0,12188.36355520562,18431.24304604665,126.95,126.95,1438.8,222.05,13.525,695.16,0.0,113.0,123.14,0.83817,697.42,459.45,583.09
125091.0,19332.0,12215.362862918577,18451.247865422076,133.54,133.54,1163.8,246.61,16.254,694.28,0.0,24.0,148.17,-0.11187,696.54,372.59,404.19
125098.0,19334.0,8136.0614853662955,14887.257507107734,202.06,202.06,2252.8,275.96,18.662,693.29,0.0,-96.0,170.32,-0.97991,694.79,316.63,278.15
125121.0,19340.0,4900.257408859032,14569.286455632702,164.63,164.63,1156.3,240.17,17.902,694.31,0.0,-254.0,163.63,0.38544,695.21,421.24,293.44
125125.0,19341.0,6337.356737626015,16408.29128380777,135.29,135.29,613.8,217.01,25.429,695.97,0.0,-76.0,231.98,-0.53437,697.14,595.73,540.88
125128.0,19342.0,6426.5560687306115,16399.29611295985,257.62,257.62,2419.6,71.577,27.144,695.89,0.0,217.0,247.15,0.51833,697.07,456.99,683.31
125158.0,19347.0,6599.152759305703,14898.320273370466,379.53,379.53,4783.8,245.14,26.406,694.37,0.0,-171.0,241.04,0.41331,695.58,726.33,565.85
125166.0,19348.0,12984.35210442873,13437.325108381621,236.44,236.44,3699.2,230.64,16.426,693.33,0.0,-123.0,149.97,-0.35706,695.73,442.99,371.79
125180.0,19350.0,10513.350801680037,9728.734781331812,277.82,277.82,2391.3,274.53,28.9,694.0,0.0,-43.0,263.58,-0.74587,695.94,530.87,511.19
125191.0,19351.0,3598.650153807624,15426.33961927056,199.3,199.3,2134.4,205.89,16.331,699.48,0.0,-136.0,149.12,0.24171,700.14,427.0,350.97
125193.0,19352.0,10036.449508269377,6642.444458184883,289.37,289.37,2610.7,198.04,32.002,697.8,0.0,-89.0,291.93,-0.12275,699.65,420.23,373.25
125207.0,19354.0,4793.248224193994,11423.354138939678,159.87,159.87,744.56,252.06,37.445,697.65,0.0,-253.0,341.82,3.1037,698.53,667.99,466.03
125214.0,19355.0,10592.347585656169,10311.358980779862,303.68,303.68,2727.1,44.486,32.586,696.39,0.0,-110.0,297.29,1.2565,698.35,692.76,593.88
125222.0,19356.0,7334.84694945113,8332.263823595047,177.33,177.33,1004.2,231.89,25.049,698.65,0.0,313.0,227.89,-0.62045,700.0,520.92,878.7
125227.0,19357.0,7348.4463155785315,8299.968667385087,131.14,131.14,770.91,232.17,20.898,699.57,0.0,342.0,190.0,0.3589,700.92,384.35,667.96
125234.0,19358.0,8952.145684038027,13071.373512149836,132.97,132.97,1815.8,264.09,10.189,696.83,0.0,263.0,92.482,-0.15664,698.48,410.53,652.6
125248.0,19361.0,6652.943803405639,16957.388052290913,323.23,323.23,4730.0,74.625,25.842,699.21,0.0,157.0,235.38,-0.94634,700.43,753.03,1028.7
125257.0,19363.0,6647.742561304867,17099.397750589207,132.13,132.13,626.87,121.01,27.286,699.17,0.0,322.0,248.28,-2.3349,700.39,441.77,752.2
125268.0,19367.0,7501.0401050608825,8244.317158870797,188.5,188.5,1645.1,254.17,27.225,694.32,0.0,-26.0,248.28,0.216,695.7,420.43,416.84
125273.0,19368.0,7438.239496822366,8287.32201337473,167.76,167.76,1388.5,246.93,20.464,700.66,0.0,-414.0,187.25,-0.30387,702.03,577.72,350.09
125285.0,19370.0,8988.538287329897,11001.431725301827,334.18,334.18,3279.9,211.39,37.921,698.87,0.0,14.0,345.74,0.84197,700.53,674.75,719.56
125309.0,19375.0,5968.435304325911,9646.756022141706,128.34,128.34,587.7,259.27,27.484,697.98,0.0,521.0,249.77,-0.12917,699.08,339.25,666.93
125323.0,19377.0,2493.634127407951,11728.465747683484,373.28,373.28,6768.5,187.95,20.197,697.91,0.0,-189.0,184.46,-1.3286,698.36,425.29,322.39
125334.0,19380.0,6318.432379469143,16348.480343284506,181.53,181.53,1440.9,230.0,23.743,693.57,0.0,-177.0,216.77,-0.25891,694.73,525.8,405.6
125349.0,19383.0,3811.6306524478164,7712.894947628094,393.47,393.47,5663.4,180.41,23.74,694.88,0.0,-48.0,216.54,-0.43918,695.57,509.84,486.63
125359.0,19384.0,3782.0300814207612,7722.299817684744,420.51,420.51,8551.1,161.56,20.1,702.0,0.0,-234.0,183.64,-0.052746,702.69,555.87,396.91
125362.0,19384.0,4020.5300814207612,10292.499817684744,123.39,123.39,751.95,239.84,20.22,699.06,0.0,224.0,184.0,-0.4435,699.8,291.42,440.08
125377.0,19385.0,6651.529512716492,17085.504688712215,159.63,159.63,2190.0,212.64,12.739,696.16,0.0,103.0,115.99,-0.35678,697.38,310.87,388.3
125392.0,19387.0,12671.328382274929,13771.514433679036,280.31,280.31,3344.4,247.66,24.638,697.32,0.0,94.0,224.5,0.56682,699.67,518.08,636.71
125400.0,19389.0,13119.327261120374,11715.524182527408,247.67,247.67,5224.0,216.75,14.873,701.47,0.0,38.0,135.55,-0.71457,703.89,358.07,398.99
125403.0,19389.0,12706.327261120374,13436.524182527408,441.25,441.25,8679.6,218.92,25.675,693.7,0.0,-266.0,234.53,-1.0605,696.05,520.27,357.16
125415.0,19391.0,11577.326149250059,14076.533935256175,145.71,145.71,846.83,267.35,23.812,693.7,0.0,107.0,216.94,-1.0741,695.85,473.93,595.5
125425.0,19393.0,10274.325046661235,11676.54369186419,149.15,149.15,1509.5,252.9,16.312,699.53,0.0,10.0,148.72,-0.01534,701.43,383.67,405.99
125435.0,19395.0,3847.62395335114,8983.553452350294,374.05,374.05,6715.7,8.1275,19.45,693.59,0.0,-69.0,177.45,-0.23919,694.29,541.85,498.56
125440.0,19396.0,10859.323410174753,7969.858334047271,213.88,213.88,1070.6,18.208,37.999,695.71,0.0,-8.0,346.48,-2.1097,697.71,534.16,547.52
125463.0,19399.0,2498.6217945561,11493.572984952167,302.56,302.56,6010.3,192.65,18.821,695.21,0.0,168.0,171.34,-0.25093,695.66,304.87,423.27
125469.0,19400.0,11145.321260652236,14346.577870524638,190.21,190.21,1364.3,274.25,29.192,694.34,0.0,72.0,266.06,-1.1444,696.4,525.62,621.39
125470.0,19401.0,3712.22072906564,7654.682757065627,147.67,147.67,934.36,172.48,17.508,698.57,0.0,97.0,159.49,0.10687,699.25,441.67,546.13
125482.0,19402.0,2369.020199795968,11478.587644574982,160.22,160.22,1595.1,207.1,15.151,698.68,0.0,188.0,137.84,0.11888,699.11,276.94,397.02
125495.0,19403.0,5932.919672842875,13600.592533052568,216.17,216.17,1499.4,248.93,27.211,700.03,0.0,11.0,248.09,-0.68047,701.12,489.98,519.35
125501.0,19404.0,6391.419148206017,9774.697422498233,212.88,212.88,1558.8,254.14,25.523,695.01,0.0,-319.0,233.22,-0.87727,696.18,524.29,340.76
125507.0,19404.0,10566.319148206017,16585.59742249823,94.186,94.186,388.59,251.35,22.898,701.55,0.0,-295.0,209.25,1.1641,703.5,743.61,495.19
125513.0,19405.0,2394.918625885047,11539.602312911835,249.24,249.24,2421.7,194.0,20.944,702.32,0.0,-545.0,191.84,-0.21651,702.75,762.86,441.7
125539.0,19409.0,2440.1165597531663,11510.621884242737,267.65,267.65,3119.4,229.9,22.161,702.64,0.0,48.0,201.99,-0.20854,703.08,360.04,407.79
125544.0,19410.0,9218.716049006473,8528.726779493865,196.27,196.27,1707.4,254.99,19.911,696.81,0.0,230.0,181.18,-1.0582,698.52,612.7,932.13
125550.0,19411.0,3750.4155405735964,7606.431675712067,178.38,178.38,1438.4,165.4,21.958,699.99,0.0,321.0,199.7,0.65498,700.68,333.98,568.31
125568.0,19414.0,9184.014029154449,8498.546370167667,126.84,126.84,646.7,245.6,22.455,696.63,0.0,49.0,204.67,-0.95376,698.32,658.11,747.81
125576.0,19415.0,7035.313529973409,14571.65127025272,236.38,236.38,2280.0,256.67,21.957,695.82,0.0,-64.0,200.31,-0.60889,697.11,404.76,375.25
125581.0,19416.0,10243.313033104463,11725.656171304123,143.55,143.55,854.4,197.37,23.407,695.79,0.0,62.0,213.33,5.3341E-4,697.69,435.84,506.24
125594.0,19418.0,12652.312046301486,11888.665976305414,145.21,145.21,1112.7,235.82,21.393,695.35,0.0,-414.0,195.72,0.97779,697.69,606.7,367.75
125600.0,19419.0,4211.811556366763,9092.970880255007,141.74,141.74,1409.5,14.275,21.204,700.74,0.0,110.0,193.16,0.29472,701.51,343.34,433.85
125612.0,19421.0,9515.210583429123,7369.580691051386,679.57,679.57,34581.0,233.49,12.816,700.46,0.0,-206.0,117.19,-0.43269,702.22,703.03,520.73
125628.0,19423.0,5811.3096197315945,10565.690505709712,233.62,233.62,1647.2,102.62,31.412,702.61,0.0,79.0,286.29,-0.81357,703.67,478.65,573.05
125630.0,19424.0,8607.709141347008,7803.3954144867475,185.68,185.68,1213.9,243.63,33.716,697.8,0.0,216.0,307.08,0.86156,699.39,441.44,659.42
125633.0,19424.0,9474.909141347009,9705.495414486748,420.33,420.33,9342.7,188.76,21.958,701.0,0.0,-253.0,200.62,0.014147,702.75,1205.2,840.76
125634.0,19424.0,5800.00914134701,10457.695414486749,790.9,790.9,51777.0,236.69,12.315,695.6,0.0,-378.0,112.89,-0.81551,696.67,688.14,426.55
125635.0,19424.0,3860.1091413470094,10790.695414486749,188.76,188.76,875.96,230.76,39.739,695.92,0.0,-194.0,362.64,1.2225,696.63,232.23,174.91
125641.0,19425.0,11097.30866527142,10350.700324228837,243.97,243.97,1437.7,262.85,43.544,695.31,0.0,184.0,396.74,-2.8384,697.36,714.75,1018.1
125643.0,19425.0,13587.30866527142,11761.700324228837,216.6,216.6,1311.7,199.73,31.338,699.21,0.0,-145.0,285.97,-0.23027,701.73,407.38,330.36
125672.0,19430.0,10933.306319516289,16491.724887410073,239.03,239.03,1825.0,241.69,28.84,698.37,0.0,-312.0,263.46,0.28512,700.39,578.29,378.37
125681.0,19432.0,3972.3053973651217,10949.734719432912,292.47,292.47,3581.3,228.54,24.11,695.48,0.0,-147.0,220.07,-0.001939,696.2,647.17,522.79
125688.0,19433.0,10258.304939749063,6937.739636890256,179.21,179.21,1868.2,213.81,18.37,699.5,0.0,168.0,167.23,2.2777,701.4,451.66,627.7
125689.0,19433.0,11843.304939749063,9675.139636890255,328.96,328.96,3914.2,228.75,32.742,698.25,0.0,-246.0,298.93,-1.0083,700.44,684.56,481.5
125721.0,19439.0,7121.50224246433,14597.769161868204,162.72,162.72,1084.8,239.24,23.983,697.65,0.0,-63.0,218.78,-0.083469,698.96,559.45,519.83
125745.0,19444.0,9559.400058085293,7271.793792497387,104.15,104.15,393.13,227.4,27.029,700.18,0.0,-287.0,246.9,0.19149,701.94,1063.4,713.53
125749.0,19445.0,9567.29962811716,7340.09872151032,253.53,253.53,1923.9,216.01,26.443,702.47,0.0,301.0,240.62,-0.87009,704.23,446.03,742.71
125751.0,19445.0,10364.29962811716,11689.798721510319,154.91,154.91,1290.5,278.94,16.999,702.64,0.0,-131.0,155.21,-0.35666,704.55,380.18,314.99
125754.0,19446.0,10291.299200450774,11732.803651485281,136.43,136.43,718.54,248.65,25.918,699.96,0.0,-68.0,236.43,-0.45239,701.86,612.79,564.65
125756.0,19447.0,9559.498775085796,7295.708582422126,162.43,162.43,803.78,222.86,29.258,702.06,0.0,210.0,266.43,-0.098199,703.82,484.98,717.45
125764.0,19448.0,10022.398352021883,10785.813514320713,88.731,88.731,330.53,242.79,25.667,695.27,0.0,180.0,233.75,-0.031739,697.12,390.82,553.28
125768.0,19449.0,9531.897931258687,7269.918447180897,106.11,106.11,394.42,223.89,29.508,697.26,0.0,-485.0,269.83,0.52586,699.02,1040.9,611.35
125770.0,19449.0,6326.797931258686,9392.618447180896,262.84,262.84,3620.8,252.68,28.143,698.67,0.0,-124.0,256.81,0.043521,699.84,549.34,460.27
125778.0,19451.0,9569.297096633069,7298.0283157854765,126.33,126.33,552.75,223.28,25.322,702.29,0.0,-60.0,230.98,0.034567,704.06,659.81,616.93
125781.0,19451.0,10049.097096633068,10801.828315785477,158.57,158.57,795.09,248.8,29.377,700.63,0.0,-281.0,268.31,-0.1106,702.48,489.61,330.61
125791.0,19452.0,14672.296682769957,18715.833251529584,198.3,198.3,1475.0,237.53,28.33,701.63,0.0,-76.0,258.44,-1.2616,704.34,529.25,480.71
125803.0,19455.0,9616.295454975276,7302.848064527455,150.34,150.34,807.55,215.15,23.848,701.77,0.0,7.0,217.43,0.039304,703.55,463.89,488.08
125807.0,19456.0,9567.195050307451,7256.953004114779,123.73,123.73,520.58,231.18,25.856,702.15,0.0,-3.0,235.76,-0.21467,703.91,671.58,694.48
125823.0,19459.0,9931.19385009035,10693.867828638839,136.42,136.42,854.01,264.12,23.019,700.87,0.0,496.0,209.1,0.38905,702.71,184.96,359.53
125833.0,19460.0,3854.4934546122945,15447.87277206707,334.66,334.66,2976.8,191.8,39.166,700.9,0.0,-164.0,357.37,0.69546,701.6,631.4,496.71
125846.0,19462.0,3870.8926705455774,15586.882661803,385.41,385.41,7051.1,132.17,20.58,700.0,0.0,-42.0,187.72,-0.6671,700.71,417.95,403.01
125847.0,19462.0,12834.292670545577,17940.882661803,131.09,131.09,664.83,261.56,23.59,701.87,0.0,-163.0,215.36,-1.099,704.24,516.72,407.01
125849.0,19463.0,9577.592281956226,7305.587608110402,170.49,170.49,830.41,207.0,34.801,693.2,0.0,225.0,316.95,0.20857,694.97,299.4,452.75
125892.0,19469.0,11254.289998614517,15651.917306097912,173.49,173.49,1034.0,257.38,27.627,701.28,0.0,-210.0,252.23,-0.21737,703.36,587.3,432.52
125893.0,19469.0,3877.2899986145176,15684.917306097912,126.91,126.91,528.32,200.37,26.094,702.02,0.0,102.0,237.76,-0.40039,702.73,379.95,473.54
125894.0,19470.0,9741.989626086748,9464.422259118333,188.14,188.14,3903.3,33.884,12.208,694.18,0.0,-112.0,111.49,0.018684,695.98,505.9,432.62
125900.0,19470.0,11242.289626086747,15677.922259118333,117.01,117.01,512.8,263.43,25.439,699.59,0.0,-129.0,232.16,-0.47597,701.67,430.56,357.82
125911.0,19473.0,11335.288522260847,10491.93712392958,153.63,153.63,824.51,272.71,28.829,700.42,0.0,548.0,261.99,0.49496,702.52,299.76,595.5
125914.0,19474.0,7555.988158903538,6251.0420807828405,401.82,401.82,5934.8,148.65,25.287,698.26,0.0,-0.0,230.57,0.019795,699.65,463.85,482.31
125919.0,19474.0,2512.3881589035373,11580.94208078284,800.03,800.03,49667.0,198.54,12.198,698.98,0.0,112.0,111.04,-1.1288,699.44,927.83,1176.0
125925.0,19475.0,10732.287797837978,11524.947038593951,414.36,414.36,6138.4,254.89,28.087,696.95,0.0,-193.0,256.4,0.66234,698.93,268.34,202.51
125937.0,19477.0,8369.387082580743,10826.956957089145,247.18,247.18,2357.9,246.14,27.337,697.41,0.0,120.0,249.07,-0.12118,698.96,461.06,591.96
125950.0,19478.0,9379.786728388373,15250.96191777294,160.75,160.75,1424.1,263.06,15.878,698.98,0.0,-21.0,144.8,0.54607,700.71,499.98,500.42
125961.0,19480.0,10222.286026874413,9159.171842012205,102.59,102.59,386.36,265.3,24.918,699.08,0.0,-186.0,227.5,-0.14772,700.97,583.33,444.09
125963.0,19480.0,5655.686026874414,10504.971842012204,203.17,203.17,1383.2,211.03,30.154,700.05,0.0,42.0,274.88,0.38335,701.09,333.86,374.29
125993.0,19484.0,9286.784651319944,12859.991701973402,137.85,137.85,2774.7,279.34,7.9654,699.15,0.0,48.0,72.552,-0.15155,700.86,310.33,351.83
126034.0,19493.0,12010.281690154607,13671.036442821942,129.85,129.85,1747.2,167.89,13.458,701.37,0.0,24.0,122.67,1.1424,703.59,529.96,575.73
126056.0,19497.0,9739.780433511305,11582.05635248266,124.15,124.15,712.99,275.91,19.981,696.07,0.0,119.0,182.0,-0.26902,697.87,372.81,478.37
126073.0,19499.0,9003.47981889397,15057.066313040805,163.35,163.35,1834.9,261.52,14.024,694.32,0.0,238.0,127.49,-0.074857,695.98,397.87,611.97
126077.0,19500.0,11098.279515010172,14493.07129475132,113.19,113.19,394.55,253.83,39.524,697.14,0.0,173.0,360.1,-0.42141,699.19,550.37,771.16
126078.0,19500.0,8989.479515010173,15079.07129475132,191.03,191.03,2354.6,261.64,13.503,702.2,0.0,44.0,123.05,0.5585,703.85,325.52,366.43
126083.0,19502.0,8397.078914090596,11969.081261034515,150.42,150.42,2164.8,218.92,9.9419,702.19,0.0,109.0,90.476,0.67873,703.74,388.56,489.95
126097.0,19506.0,13613.27773963387,5714.101205045521,116.79,116.79,471.69,166.99,21.046,698.49,0.0,-13.0,191.92,-0.17511,701.01,364.6,370.63
126104.0,19507.0,13660.277451722348,5710.206193431729,100.86,100.86,451.74,179.99,18.827,696.02,0.0,-482.0,172.43,0.097448,698.55,715.09,420.47
126113.0,19509.0,13629.276882740081,5802.61617306328,128.12,128.12,900.37,150.99,16.271,700.23,0.0,227.0,148.0,-0.68858,702.75,310.39,470.37
126118.0,19510.0,13646.27660166865,5726.621164308337,139.03,139.03,971.58,178.93,15.04,700.16,0.0,-267.0,137.56,-0.12558,702.68,508.08,348.46
126122.0,19510.0,10580.27660166865,11675.121164308337,188.06,188.06,1243.7,258.57,32.822,701.24,0.0,-24.0,299.31,1.0009,703.2,440.14,438.11
126129.0,19511.0,11243.276322876554,13839.126156506054,133.21,133.21,861.91,280.23,25.33,697.8,0.0,286.0,230.5,-3.3237,699.88,988.87,1616.7
126141.0,19513.0,12392.275772129009,14323.136143758898,126.83,126.83,602.83,251.21,23.846,699.59,0.0,-4.0,217.43,0.42285,701.88,566.06,584.57
126143.0,19514.0,12387.275500172866,14336.141138813739,183.56,183.56,1301.9,240.44,21.284,693.46,0.0,-28.0,194.12,0.35608,695.75,561.47,554.75
126155.0,19516.0,12144.274963094118,13578.151131779527,169.63,169.63,3133.4,242.78,10.051,694.58,0.0,15.0,91.618,0.52839,696.82,453.6,484.22
126163.0,19518.0,11430.274435124455,13939.1611285525,264.12,264.12,3723.2,284.63,26.664,693.08,0.0,-60.0,243.21,0.45603,695.19,391.28,365.67
126171.0,19520.0,3995.973916261117,10700.17112913151,223.25,223.25,1670.8,256.76,33.422,697.63,0.0,-57.0,304.83,0.76417,698.36,368.14,345.81
126176.0,19521.0,7955.473660243459,9360.376130847919,115.74,115.74,451.85,223.9,27.398,697.06,0.0,52.0,249.73,1.2738,698.53,519.87,593.58
126183.0,19522.0,12298.273406501346,14344.181133515402,203.26,203.26,1210.8,247.23,33.016,696.23,0.0,-40.0,301.1,1.0577,698.51,503.95,487.53
126188.0,19523.0,12358.273155034438,14336.186137133816,256.14,256.14,2268.9,262.75,28.502,693.19,0.0,-42.0,259.95,0.58148,695.47,397.21,383.4
126190.0,19523.0,12538.273155034438,18475.18613713382,260.96,260.96,4654.4,225.4,17.017,696.52,0.0,-92.0,155.31,0.2339,698.84,460.31,407.0
126200.0,19525.0,12389.272658924847,14301.196147222869,236.15,236.15,2193.3,262.66,24.44,695.23,0.0,98.0,222.68,1.1513,697.52,390.15,483.07
126202.0,19525.0,9987.672658924846,15081.196147222869,178.38,178.38,1509.2,274.93,23.194,696.18,0.0,143.0,211.25,0.90609,698.02,371.69,496.51
126210.0,19527.0,13610.272171911927,5752.10616111392,132.73,132.73,527.51,179.55,25.483,700.68,0.0,-255.0,232.76,-0.049482,703.2,547.43,380.76
126261.0,19534.0,7144.970538963168,16881.2412396567,137.24,137.24,668.23,219.13,28.44,696.32,0.0,336.0,258.78,-0.53255,697.64,328.67,567.74
126277.0,19537.0,7128.569873200851,14517.25628755882,193.36,193.36,1834.8,226.16,17.716,693.19,0.0,182.0,161.24,-0.51422,694.5,418.84,594.35
126285.0,19539.0,12496.269440710032,13067.266324237657,346.31,346.31,6307.6,250.08,19.732,698.01,0.0,-8.0,179.93,-0.39235,700.32,442.1,452.8
126288.0,19539.0,4582.969440710031,15920.266324237657,163.33,163.33,1406.3,228.01,19.501,701.97,0.0,367.0,177.23,0.73246,702.81,394.48,701.75
126316.0,19544.0,4614.4683991904085,16251.291432530665,153.89,153.89,2974.0,228.57,13.414,693.96,0.0,162.0,122.05,-1.0574,694.8,438.85,604.25
126340.0,19547.0,5194.367801492791,16160.306508880763,160.43,160.43,2057.7,172.71,14.116,694.97,0.0,163.0,128.45,-1.5474,695.93,438.29,604.28
